"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","Covid-19: Lamarque prohbe el ingreso y la venta de bebidas alcohlicas: Lamarque.- La https://t.co/528ieKbCxu",FALSE,0,NA,2020-05-05 23:57:48,FALSE,NA,"1257821832192962560",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","7enpunto",0,FALSE,FALSE,NA,NA
"12","#PanoramaDelDa Gran Bretaa alcanza las  30.000 muertes por COVID-19 https://t.co/igmzwB7lqo https://t.co/2rbry8MrhW",FALSE,0,"RequenaCNN",2020-05-05 23:57:48,FALSE,"1257821828510289920","1257821830393495553","111436754","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RequenaCNN",0,FALSE,FALSE,NA,NA
"13","COPIE E COLE:

Para quem est com dvidas sobre a live: 
Ser no prprio Instagram a Lauren, a partir das 22(horri https://t.co/44X8deWwtR",FALSE,0,NA,2020-05-05 23:57:48,TRUE,NA,"1257821830036979714",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wreckagedlife",0,FALSE,FALSE,NA,NA
"14","Mitigar el avance del COVID-19 depende del compromiso de todas y todos: Alejandro Murat  https://t.co/iC6VOhjOQI https://t.co/7lTmRFjokF",FALSE,0,NA,2020-05-05 23:57:48,TRUE,NA,"1257821829726601219",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Gelosnivon",0,FALSE,FALSE,NA,NA
"15","@ChrisCuomo tRump thinks Covid-19 will simply disappear once he closes down the task force.",FALSE,0,"ChrisCuomo",2020-05-05 23:57:48,FALSE,"1257751077862215683","1257821829491654656","22799750","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tonality171",0,FALSE,FALSE,NA,NA
"16","Os cientistas temem que possa reinfectar pessoas j curadas do Covid 19

 https://t.co/SOqqD431YY",FALSE,0,NA,2020-05-05 23:57:47,FALSE,NA,"1257821826752921602",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FMorais2",0,FALSE,FALSE,NA,NA
"17","COVID-19: A simulation of Marxist techniques:
3.  Solution: Provide a solution that you prearranged
2.  Reaction: W https://t.co/m8lP0B2Ly4",FALSE,0,NA,2020-05-05 23:57:47,TRUE,NA,"1257821826530414594",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NanCberry",0,FALSE,FALSE,NA,NA
"18","@larjintto @MeltdownWRIF My nans next but one neighbour and lifelong family friend was rushed to hospital and put o https://t.co/iJoYP3LwzC",FALSE,0,"larjintto",2020-05-05 23:57:46,TRUE,"1257613558403211264","1257821825238786054","1221923742122561536","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prof_villainy",0,FALSE,FALSE,NA,NA
"19","pray that the COVID-19 crisis isnt only just beginning NEWPAPER24 https://t.co/D0F9YJNQfx",FALSE,0,NA,2020-05-05 23:57:46,FALSE,NA,"1257821823456161795",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","newpaper24",0,FALSE,FALSE,NA,NA
"20","No mission accomplished: Covid-19 task force to scale down, Fauci &amp; Birx to keep advisory roles  Trump  RT USA Ne https://t.co/6MIi1zZbND",FALSE,0,NA,2020-05-05 23:57:46,TRUE,NA,"1257821822529277952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheWatchmanNews",0,FALSE,FALSE,NA,NA
"21","#Brasilien #Manaus #Amazonas #coronavirus

Zahl der besttigten Infektionen steigt um 867 auf 8109. Zahl der bestt https://t.co/SEt11vPXjL",FALSE,0,NA,2020-05-05 23:57:45,TRUE,NA,"1257821820843163648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KlausReuss",0,FALSE,FALSE,NA,NA
"22","Comment la COVID-19 affecte l'Alberta aujourd'hui?
Pour plus de dtails sur les nouvelles du jour  https://t.co/IOdUm2XtgH",FALSE,0,NA,2020-05-05 23:57:45,TRUE,NA,"1257821819073105921",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","icialberta",0,FALSE,FALSE,NA,NA
"23","@Dehkunle @NCDCgov Don't bother yourself about the doubting Thomas's. Experts theory postulates that the whole worl https://t.co/vv7zdS6jII",FALSE,0,"Dehkunle",2020-05-05 23:57:45,TRUE,"1257806112491012096","1257821817743577089","796621679648763904","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eduboi_1",0,FALSE,FALSE,NA,NA
"24","BBC News - Coronavirus by air: The spread of Covid-19 in the Middle East https://t.co/rrqUdyx25t",FALSE,0,NA,2020-05-05 23:57:45,FALSE,NA,"1257821817529462785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dearsham",0,FALSE,FALSE,NA,NA
"25","#AlMomento: ALERTA; Casos de #Coronavirus en Venezuela por entidades  actualizado al da este #5May  7:12 p.m. Va; https://t.co/eBIIbCcuMb",FALSE,0,NA,2020-05-05 23:57:45,TRUE,NA,"1257821817294786560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VENPRENSA",0,FALSE,FALSE,NA,NA
"26","@Fccrj2 @ElaineC63046133 @MarceloFreixo houve isolamento social baseado em cidadania, cuidado e bom senso. e.. l i https://t.co/u6qvBdRHqP",FALSE,0,"Fccrj2",2020-05-05 23:57:45,TRUE,"1257816217152360449","1257821816896262156","1213925284996472832","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","terraguia",0,FALSE,FALSE,NA,NA
"27","https://t.co/iaPgVWqxt1",FALSE,0,NA,2020-05-05 23:57:44,FALSE,NA,"1257821816200081408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","willamsnetmais",0,FALSE,FALSE,NA,NA
"28","Both Indonesia and the USA failed to ratify the #FCTC and both have high death rates from #COVID-19. 

#smoking is https://t.co/jv0LnEJOMM",FALSE,0,"TassieThinker",2020-05-05 23:57:44,TRUE,"1257821812706033664","1257821815541358592","146282985","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TassieThinker",0,FALSE,FALSE,NA,NA
"29","What's ahead for Canadian travel?

https://t.co/LeE5zBA5Pp @SBofT @Conferenceboard @bcchamberofcom @CdnChamberofCom",FALSE,0,NA,2020-05-05 23:57:44,FALSE,NA,"1257821814597677062",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anitahuberman",0,FALSE,FALSE,NA,NA
"30","https://t.co/O0LURtvtYJ",FALSE,0,NA,2020-05-05 23:57:43,FALSE,NA,"1257821812202909697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wildcatalum",0,FALSE,FALSE,NA,NA
"31","With these terrible COVID-19 outbreaks in both agricultural and meat-packing industry (majority Latinos), the ""powe https://t.co/LRzmUa2Lo8",FALSE,0,NA,2020-05-05 23:57:43,TRUE,NA,"1257821810826989568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","xMVMEx",0,FALSE,FALSE,NA,NA
"32","Tomemos en cuenta los lugares de riesgo de contagio Covid-19 que nos muestra el Ministerio de Obras Pblicas, Servi https://t.co/nYk5GFQOKF",FALSE,0,NA,2020-05-05 23:57:43,TRUE,NA,"1257821810718015494",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BagoBolivia",0,FALSE,FALSE,NA,NA
"33","En #Francia los mdicos todava no pueden usar #hidroxicloroquina libremente. Un grupo de mdicos franceses ha inst https://t.co/WbdOrtPBHN",FALSE,0,NA,2020-05-05 23:57:43,TRUE,NA,"1257821810613202944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EvidenciaCorona",0,FALSE,FALSE,NA,NA
"34","Victoria's CHO has confirmed one nurse at Sunshine Hospital has tested positive for COVID-19 after treating a Cedar https://t.co/45zW056G4n",FALSE,0,"3AW693",2020-05-05 23:57:43,TRUE,"1257820754726379520","1257821808994119680","55432787","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","3AW693",0,FALSE,FALSE,NA,NA
"35","Most deaths from COVID-19 are young people In Indonesia.

most of the fatalities included patients aged between 30 https://t.co/s5tzoBxtWN",FALSE,0,NA,2020-05-05 23:57:42,TRUE,NA,"1257821807710633986",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TassieThinker",0,FALSE,FALSE,NA,NA
"36","Vaccine optimism is misplaced, the COVID-19 breakthrough will come elsewhere https://t.co/EMW56J0OJj via @theage",FALSE,0,NA,2020-05-05 23:57:42,FALSE,NA,"1257821807530262528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WScetrine",0,FALSE,FALSE,NA,NA
"37","COVID-19:Attacks the 1-Beta Chain of Hemoglobin and Captures the Porphyrin to Inhibit Human Heme Metabolism

https://t.co/eWu5RbiKZD",FALSE,0,NA,2020-05-05 23:57:42,FALSE,NA,"1257821806385340416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Xenopus007",0,FALSE,FALSE,NA,NA
"38","Superlotao e falta de estrutura adequada no so novidades nas prises latino-americanas. A Covid-19 acelerou, ai https://t.co/wYVC7TrIEE",FALSE,0,NA,2020-05-05 23:57:42,TRUE,NA,"1257821805965971466",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","valavitor",0,FALSE,FALSE,NA,NA
"39","@MuellerSheWrote It's intentional. He thinks people dying of COVID-19 is funny.",FALSE,0,"MuellerSheWrote",2020-05-05 23:57:42,FALSE,"1257820466732916736","1257821805387055111","926164634570067968","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kenmhaggerty",0,FALSE,FALSE,NA,NA
"40","Senegal trials begin for $1 COVID-19 test kit - https://t.co/zn1aRoQFfP https://t.co/L5t9oOPWc5",FALSE,0,NA,2020-05-05 23:57:42,FALSE,NA,"1257821805252927489",NA,"<a href=""http://covid19globalupdates.com"" rel=""nofollow"">COVID19 Global Updates</a>","COVID19globalup",0,FALSE,FALSE,NA,NA
"41","Se a gente no morrer de covid-19, morre de corao partido. https://t.co/JXabsnz4jq",FALSE,0,NA,2020-05-05 23:57:41,FALSE,NA,"1257821803990470657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","M_V_Lofi",0,FALSE,FALSE,NA,NA
"42","Co-facilitating a new @MacBHSc course this spring with Dr. Padman Jayaratne on Emerging Infectious Diseases, inspir https://t.co/lnRzuePCK0",FALSE,0,NA,2020-05-05 23:57:41,TRUE,NA,"1257821802492985344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hartleyjafine",0,FALSE,FALSE,NA,NA
"43","Coronavirus: Cefalea, diarrea y dolor torcico o muscular sern sntomas de posible covid-19 | Sociedad | EL PAS https://t.co/co6BstrVDr",FALSE,0,NA,2020-05-05 23:57:40,FALSE,NA,"1257821799653543944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ronyhernandez_",0,FALSE,FALSE,NA,NA
"44","United States regulator approves Roches Covid-19 antibody test https://t.co/zcWa3KhqI3",FALSE,0,NA,2020-05-05 23:57:40,FALSE,NA,"1257821799020191746",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","surposh",0,FALSE,FALSE,NA,NA
"45","If you turn off the television, COVID-19 doesnt exist.",FALSE,0,NA,2020-05-05 23:57:40,FALSE,NA,"1257821798852366338",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JasonXGeronzin",0,FALSE,FALSE,NA,NA
"46","*
The Israeli Supreme Court Checks COVID-19 Electronic Surveillance https://t.co/69m1ayITof",FALSE,0,NA,2020-05-05 23:57:40,FALSE,NA,"1257821798369984517",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","17WhiteHats",0,FALSE,FALSE,NA,NA
"47","Unemployment in the #mining sector is up, but is not as bad as feared @AIGAustralia @ABSStats https://t.co/U2LAPL6mxS",FALSE,0,NA,2020-05-05 23:57:40,FALSE,NA,"1257821797593919489",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MiningNewsNet",0,FALSE,FALSE,NA,NA
"48","O video da idosa da Unimed q se curou do  covid-19 eh muito lindo ",FALSE,0,NA,2020-05-05 23:57:40,FALSE,NA,"1257821797057167361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brendinhaaaa7",0,FALSE,FALSE,NA,NA
"49","Updated info on virus-related nursing home deaths in Niagara County: https://t.co/jgV42c2etv",FALSE,0,NA,2020-05-05 23:57:40,FALSE,NA,"1257821796092518403",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MscheerNF",0,FALSE,FALSE,NA,NA
"50","ia ser tudo perfeito: um deles fica dando sopa por a, contrai covid 19 e morre",FALSE,0,"weltschmerzn",2020-05-05 23:57:39,FALSE,"1257821792774885377","1257821795329114112","1325344621","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","weltschmerzn",0,FALSE,FALSE,NA,NA
"51","Ustedes estaran de acuerdo con que los municipios que no tienen casos confirmados de #Covid_19 se haga apertura al comercio??",FALSE,0,NA,2020-05-05 23:57:39,FALSE,NA,"1257821794553278465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ginamarcela84",0,FALSE,FALSE,NA,NA
"52","Wilson County sees decrease in active COVID-19 cases @wilsoncountygov #COVID19NC https://t.co/opM2PeFMT0",FALSE,0,NA,2020-05-05 23:57:39,FALSE,NA,"1257821793844330503",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheWilsonTimes",0,FALSE,FALSE,NA,NA
"53","@SenSchumer The leadership of NY state and NYC are responsible for the majority of American deaths from COVID-19. 

https://t.co/RophTVvLjf",FALSE,0,"SenSchumer",2020-05-05 23:57:39,FALSE,"1257716591355211792","1257821793831710720","17494010","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hbitual_Disblvr",0,FALSE,FALSE,NA,NA
"54","As New COVID-19 Cases Decline in New York, the Rest of the Nation Is Going the Opposite Direction #SmartNews  https://t.co/m8GYPqEVDv",FALSE,0,NA,2020-05-05 23:57:39,FALSE,NA,"1257821793286586373",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lianarukmini",0,FALSE,FALSE,NA,NA
"55","#MadagascarCure 
@AfricaCDC in talks to study the safety &amp; efficacy of the #Covid_19 herbal remedy developed by Mad https://t.co/dF7mdMA2Wt",FALSE,0,NA,2020-05-05 23:57:39,TRUE,NA,"1257821793055883265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ewnreporter",0,FALSE,FALSE,NA,NA
"56","#AlMomento 1,277 casos de COVID-19 en Tabasco. Las regiones del Centro y La Chontalpa  siguen siendo las que concen https://t.co/quBCGNxCgj",FALSE,0,NA,2020-05-05 23:57:38,TRUE,NA,"1257821791411671040",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TVTenlinea",0,FALSE,FALSE,NA,NA
"57","@ArturoC05258370 @jesusamilcar3 @JoseCardenas1 https://t.co/KgCoymOFys",FALSE,0,"ArturoC05258370",2020-05-05 23:57:38,FALSE,"1257821378625101824","1257821791365419010","1250566052049805313","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loolitsalexis",0,FALSE,FALSE,NA,NA
"58","Brasil tem 3 maior nmero de novos casos da Covid-19 no mundo em 24 horas https://t.co/GVc9Hg5AEH via @UOLNoticias @UOL",FALSE,0,NA,2020-05-05 23:57:38,FALSE,NA,"1257821790463803393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","evvch",0,FALSE,FALSE,NA,NA
"59","Class of COVID-19  https://t.co/HWALyyhrOp",FALSE,0,NA,2020-05-05 23:57:38,FALSE,NA,"1257821789394292738",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_shooghmz",0,FALSE,FALSE,NA,NA
"60","I couldn't agree more with this article on our inept @GovMLG   She has taken us to a place we may never recover fro https://t.co/CKTKzVjfMD",FALSE,0,NA,2020-05-05 23:57:38,TRUE,NA,"1257821787540189184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mega_Linda15",0,FALSE,FALSE,NA,NA
"61","@CamposPernett @TReporta @rosarioetm Estoy de acuerdo que deben hacer ms nfasis en como los ciudadanos pueden ref https://t.co/4xLR0o6TBy",FALSE,0,"CamposPernett",2020-05-05 23:57:37,TRUE,"1257820373946707969","1257821787439710219","408116011","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Marelisa",0,FALSE,FALSE,NA,NA
"62","Reporte del Covid-19 en Venezuela al da 5 de Mayo del 2020 https://t.co/or80miEM40",FALSE,0,NA,2020-05-05 23:57:37,FALSE,NA,"1257821786806333441",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zambranojose",0,FALSE,FALSE,NA,NA
"63","We lost one of own in Chicago to the Covid-19 May you Rest In Peace Ijeoma Afuke @630_201 https://t.co/IALJB0uk3O",FALSE,0,NA,2020-05-05 23:57:37,FALSE,NA,"1257821786080763910",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","630_201",0,FALSE,FALSE,NA,NA
"64","No se registraron tucumanos infectados con covid-19 en las ltimas 24 horas. La cantidad de casos se mantuvo en 41, https://t.co/XwIg0S1kgp",FALSE,0,NA,2020-05-05 23:57:37,TRUE,NA,"1257821785913012225",NA,"<a href=""https://www.tucumandespierta.com"" rel=""nofollow"">Autopost Tucumán Despierta</a>","TucumanD",0,FALSE,FALSE,NA,NA
"65","Estos son los casos de guatemaltecos afectados por el COVID-19 en el extranjero 
https://t.co/r4R6rk1vH1",FALSE,0,NA,2020-05-05 23:57:37,FALSE,NA,"1257821784461791232",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","lahoragt",0,FALSE,FALSE,NA,NA
"66","@HeidiBriones @AndrewYang @HumanityForward THIS IS SOOOO CRAZY!!! HOW CAN U PUT @HumanityForward WHEN YOU https://t.co/RnDgPsZd4W",FALSE,0,"HeidiBriones",2020-05-05 23:57:36,TRUE,"1257689584734887938","1257821782750441472","1229178642674020352","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kbracken75",0,FALSE,FALSE,NA,NA
"67","@GovAbbott
 I need you to expand Medicaid! I am uninsured and the current COVID-19 pandemic terrifies me. #CloseTX https://t.co/q9n6wMQ0tu",FALSE,0,"GovAbbott",2020-05-05 23:57:36,TRUE,NA,"1257821782054060032","19291441","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","takemeto_rio",0,FALSE,FALSE,NA,NA
"68","@maddow @ChiefCovfefe https://t.co/RxL0iE78MY",FALSE,0,"maddow",2020-05-05 23:57:36,FALSE,"1257787081608384513","1257821781227786240","16129920","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DCHope2018",0,FALSE,FALSE,NA,NA
"69","No new cases of Covid-19 in Edmonton, Alberta, Canada over last 24 hours. And, the black metal releases of 2020 gav https://t.co/0GR82E3Ojc",FALSE,0,NA,2020-05-05 23:57:36,TRUE,NA,"1257821781114490880",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Glovjuice",0,FALSE,FALSE,NA,NA
"70","https://t.co/yCz5ybWUeA New Berklee India Exchange Music Video Supports Musicians Affected by COVID-19",FALSE,0,NA,2020-05-05 23:57:36,FALSE,NA,"1257821780171018241",NA,"<a href=""http://www.pressreleasepoint.com/"" rel=""nofollow"">PressReleasePoint.Com</a>","prpnews",0,FALSE,FALSE,NA,NA
"71","@mas__piyuuu Alhamdulillah, tentara2 Allah (covid-19) perlahan2 melumpuhkan negara teroris USA dan Iran, musuh utam https://t.co/eAnG4LiZwn",FALSE,0,"mas__piyuuu",2020-05-05 23:57:35,TRUE,"1257821188421824512","1257821778807631872","2885191782","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","anshor_tauhid",0,FALSE,FALSE,NA,NA
"72","TY  @TherealTaraji + @4TASF! #takeaction #mentalhealth https://t.co/cN1mSoWxZj",FALSE,0,NA,2020-05-05 23:57:35,FALSE,NA,"1257821777754877952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WhyWeRise",0,FALSE,FALSE,NA,NA
"73","SES registra 126 novos casos de Covid-19 e mais quatro bitos em investigao - https://t.co/8uXzg1BosU",FALSE,0,NA,2020-05-05 23:57:35,FALSE,NA,"1257821777541107712",NA,"<a href=""http://www.expressaosergipana.com.br"" rel=""nofollow"">ExpSergipana</a>","ExpSergipana",0,FALSE,FALSE,NA,NA
"74","Very good information here!! The New COVID-19 Symptoms to Watch For https://t.co/jnwCBJiCzK via @nextavenue",FALSE,0,NA,2020-05-05 23:57:35,FALSE,NA,"1257821776345813000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","annabanana47",0,FALSE,FALSE,NA,NA
"75","Muslim medical workers continue to provide essential services in the U.S. and around the world  even while fasting https://t.co/8kcwC2X6Mu",FALSE,0,NA,2020-05-05 23:57:35,TRUE,NA,"1257821775980826624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","holybullies",0,FALSE,FALSE,NA,NA
"76","@JudyWoodruff @IAmAmnaNawaz In the May 5 Newshour segment reporting that Britain now had the second highest COVID-1 https://t.co/phVwVk7Jhj",FALSE,0,"JudyWoodruff",2020-05-05 23:57:35,TRUE,"1257484500264779777","1257821775641051143","48144950","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BobOMeara",0,FALSE,FALSE,NA,NA
"77","
Os nmeros s aumentam. 
COVID-19 #niteroi https://t.co/1EioBVJnJ4",FALSE,0,NA,2020-05-05 23:57:35,FALSE,NA,"1257821775456546817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Indignado72",0,FALSE,FALSE,NA,NA
"78","Germany COVID-19 CFRs, May 5
COVID-19 patients in South Germany (Bavaria) have been  12.1% more likely to die than https://t.co/tqcGWtdk28",FALSE,0,"TrevorSutcliffe",2020-05-05 23:57:34,TRUE,"1257099292822564864","1257821774680449024","410598599","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TrevorSutcliffe",0,FALSE,FALSE,NA,NA
"79","@MF13SS @houtz @HockeyRobThough Except thats not the case this year... none of the guys mentioned have character c https://t.co/a1SXC1mKqs",FALSE,0,"MF13SS",2020-05-05 23:57:34,TRUE,"1257821222697607168","1257821773489455105","175856157","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Phinfanalyst",0,FALSE,FALSE,NA,NA
"80","Os estados de PR e RO so lderes em transparncia na publicao de dados e informaes sobre a pandemia da covid-1 https://t.co/QaPTDFmNmw",FALSE,0,NA,2020-05-05 23:57:33,TRUE,NA,"1257821769186054151",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DrCaninde",0,FALSE,FALSE,NA,NA
