"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"86","Thankful for the opportunity to talk #HurricaneStrong in 2020 and how were adapting in light of #Covid. The pros o https://t.co/LxILYybD2H",FALSE,2,NA,2020-05-05 23:48:46,TRUE,NA,"1257819557466603521",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LCHenderson",0,FALSE,FALSE,NA,NA
"87","@BBCPallab More evidence of #bame and #covid-19 deaths heavily linked to low levels of #vitamind and how general vi https://t.co/tu44CkxqwN",FALSE,0,"BBCPallab",2020-05-05 23:48:40,TRUE,NA,"1257819531478814726","329600057","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jongrimes101",0,FALSE,FALSE,NA,NA
"88","CORONA
.

#Caieiras 
#francodarocha 
#franciscomorato
#jundiai
#mairipor
#marketingdigital
#sp https://t.co/bvUfUyVG3R",FALSE,0,NA,2020-05-05 23:48:31,TRUE,NA,"1257819495940460546",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","marketingepubli",0,FALSE,FALSE,"-46.74008","-23.36452"
"89","Ho studiato tutta notte su Wikipedia: esiste un avveneristico metodo empirico per salvare il popolo dal #covid ed  https://t.co/JrGH8TRivU",FALSE,2,NA,2020-05-05 23:48:24,TRUE,NA,"1257819465695322113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiReddito",0,FALSE,FALSE,NA,NA
"90","#COVID #COVIDVACCINE
ID2020
Immunization - AN ENTRY POINT FOR DIGITAL IDENTITY
Worldwide Pandemic
Worldwide https://t.co/hx1KqyYRIT",FALSE,0,NA,2020-05-05 23:48:24,TRUE,NA,"1257819464923402240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1stGenAmerican1",0,FALSE,FALSE,NA,NA
"91","@BBCScienceClub More evidence of #bame and #covid-19 deaths heavily linked to low levels of #vitamind and how gener https://t.co/osz3VcNs4K",FALSE,0,"BBCScienceClub",2020-05-05 23:48:23,TRUE,NA,"1257819462893535234","889086978","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jongrimes101",0,FALSE,FALSE,NA,NA
"92","La grave crisis econmica, poltica y social los oblig a migrar de Venezuela. Partieron en busca de mejor calidad https://t.co/L7JZYke0IQ",FALSE,0,NA,2020-05-05 23:48:21,TRUE,NA,"1257819453343117312",NA,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>","unienlinea",0,FALSE,FALSE,NA,NA
"93","El Coronavirus es mejor hroe siendo villano. 

#Coronavirus #Covid_19 #Covid #PlanetaCoronavirus",FALSE,0,NA,2020-05-05 23:48:21,FALSE,NA,"1257819452294467584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","javixciii",0,FALSE,FALSE,NA,NA
"94","Wishing Cynthia Enloe had a talk-show. Beautiful 15 mins on #COVID https://t.co/9qA332zRs1 #gender #feminist #conflict",FALSE,0,NA,2020-05-05 23:48:09,FALSE,NA,"1257819403753832455",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SarahFederman",0,FALSE,FALSE,NA,NA
"95","#ReporteDiario #PanoramaEstatal #Covid-19MX  #Fase3

  1,277  Positivos  

  30 Nuevos Casos  

  176 Persona https://t.co/FDhrFW9A0O",FALSE,1,NA,2020-05-05 23:48:01,TRUE,NA,"1257819368681025536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","94_3fm",1,FALSE,FALSE,NA,NA
"96","@Jennyflower Brexiteers mainly, who see fight against #Covid through prism of giving Johnny Foreigner a bloody nose https://t.co/XW7Fy1A9qF",FALSE,0,"Jennyflower",2020-05-05 23:47:52,TRUE,"1257604365923254272","1257819331129413632","19233522","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","testedbylife",0,FALSE,FALSE,NA,NA
"97","#ElHeraldoTV | #Covid-19AlMomento https://t.co/zF2Km53Gnk",FALSE,3,NA,2020-05-05 23:47:49,FALSE,NA,"1257819319880134659",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","heraldodemexico",1,FALSE,FALSE,NA,NA
"98","@realDonaldTrump are the nursing home #CoronavirusPandemic deaths STATE GOVERNMENT paid or are residents paying to https://t.co/LNXxSEJObP",FALSE,0,"realDonaldTrump",2020-05-05 23:47:38,TRUE,NA,"1257819275017850880","25073877","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","realJohn_Stiles",0,FALSE,FALSE,NA,NA
"99","Timely #wps meeting hosted by @PierreDavidJean. Reminded us there is potential for a positive post #covid new norma https://t.co/KBMlLkl5wc",FALSE,3,NA,2020-05-05 23:47:31,TRUE,NA,"1257819241841152002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CristalDowning",1,FALSE,FALSE,NA,NA
"100","I wondered a thought

#bigamy #askingforafriend #covid19 #covid #donttellthewives https://t.co/AuAIRWD4SJ https://t.co/glEEXWciGq",FALSE,0,NA,2020-05-05 23:47:26,FALSE,NA,"1257819222224310273",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Press_Coffee",0,FALSE,FALSE,NA,NA
"101","CORONA
.

#Caieiras 
#francodarocha 
#franciscomorato
#jundiai
#mairipor
#marketingdigital
#sp https://t.co/lGARXXibrb",FALSE,0,NA,2020-05-05 23:47:02,TRUE,NA,"1257819123238809600",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","marketingepubli",0,FALSE,FALSE,"-46.74008","-23.36452"
"102","El #coronavirus en #Venezuela...
#caricatura #cartoon #covid19 #covid-19 https://t.co/bQI9d4F6YM",FALSE,3,NA,2020-05-05 23:47:01,FALSE,NA,"1257819116687294464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FMPinilla",1,FALSE,FALSE,NA,NA
"103","Support for businesses facing insolvency due to #COVID-19 will be made available following changes to the COVID-19 https://t.co/StStc0StlS",FALSE,0,NA,2020-05-05 23:47:01,TRUE,NA,"1257819116234330112",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","PolicyAuckland",0,FALSE,FALSE,NA,NA
"104","Cumplir las normas sanitarias contra el #coronavirus en #Venezuela...
#DibujoLibre para @DLasAmericas #covid19 https://t.co/kl7zFluRne",FALSE,1,NA,2020-05-05 23:46:46,TRUE,NA,"1257819056767410176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FMPinilla",1,FALSE,FALSE,NA,NA
"105","https://t.co/gzToiPaXL6

#Sharjah24 #Sharjah #PTMWorldWideProtest #mayallahprotectpmofpak #COVID19 #Covid_19 #Covid https://t.co/XOr1bv2OuD",FALSE,1,NA,2020-05-05 23:46:45,TRUE,NA,"1257819050375340034",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hamzaijaz1122",0,FALSE,FALSE,NA,NA
"106","#WritingCommunity friends
An update

Temp up to 101.3
Coughs
Sniffles
Bad chills
Really weak
Awake to email work re https://t.co/0VBuDiT0Ig",FALSE,0,NA,2020-05-05 23:46:38,TRUE,NA,"1257819022705508354",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmilyJVieweg",0,FALSE,FALSE,NA,NA
"107","Cmo es el pueblo de #Veracruz donde #EstProhibidoMorir por #COVID-19    https://t.co/3N13OLH5Ms https://t.co/vfEyOEhGbY",FALSE,0,NA,2020-05-05 23:46:37,FALSE,NA,"1257819017198395393",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","MarcrixNoticias",0,FALSE,FALSE,NA,NA
"108","#QueenoftheSkies: The #Boeing 747 is playing a hero's role during #Covid-19 crisis... https://t.co/eK7rynXnQH https://t.co/TZlXCdgHeo",FALSE,0,NA,2020-05-05 23:46:29,FALSE,NA,"1257818985338482688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","muhammad_fall",0,FALSE,FALSE,NA,NA
"109","#MurderHornet 
#WWG1WGAWORLDWIDE 
#COVID 
#QAnon 

#Trump2020Landslide 
#Trump2020 https://t.co/deLhwPoEpt",FALSE,0,NA,2020-05-05 23:46:12,FALSE,NA,"1257818912684756992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PolitiCricketQ",0,FALSE,FALSE,NA,NA
"110","US Senate reconvenes to push return to work and social cuts. We must fight the heathen and take care of each othe https://t.co/WDMWmsPIws",FALSE,0,NA,2020-05-05 23:46:07,TRUE,NA,"1257818890635284483",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GenXer4Progress",0,FALSE,FALSE,NA,NA
"111"," Predictions On COVID-19 &amp; Changes In Retail &amp; E-commerce (Fri 5/15 2:00PM) #startups #events #covid #data https://t.co/SPiFNx7Dyp",FALSE,0,NA,2020-05-05 23:46:03,FALSE,NA,"1257818873757347846",NA,"<a href=""https://founderslist.com"" rel=""nofollow"">FoundersList</a>","founderslist",1,FALSE,FALSE,NA,NA
"112","@_gisp @PedroMilani01 @ricciluc_ #Educacao #MarketingDigital #vendas #vendaonline #Familia #deus #covid #rendaextra",FALSE,1,"_gisp",2020-05-05 23:45:49,FALSE,"1257815696576307203","1257818816127676416","4842458763","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","otaldonino",0,FALSE,FALSE,NA,NA
"113"," Predictions On COVID-19 &amp; Changes In Retail &amp; E-commerce (Fri 5/15 5:00PM) #startups #events #covid #data https://t.co/5UrmkXBDth",FALSE,0,NA,2020-05-05 23:45:46,FALSE,NA,"1257818804857552896",NA,"<a href=""https://founderslist.com"" rel=""nofollow"">FoundersList</a>","founderslist",1,FALSE,FALSE,NA,NA
"114","Brasil na frente dos protestos contra o isolamento social quer ser o pas recorde dos bitos da #covid-19.",FALSE,0,NA,2020-05-05 23:45:30,FALSE,NA,"1257818737027186694",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aldonezp",0,FALSE,FALSE,NA,NA
"115","Despus de 3 pruebas positivas y 35 das de aislamiento por fin la cuarta dio NEGATIVO al  #covid-19, maana mismo https://t.co/UGTk8ykRMT",FALSE,1,NA,2020-05-05 23:45:30,TRUE,NA,"1257818735467008005",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dlcorona22",0,FALSE,FALSE,NA,NA
"116","#Ahora  Vicepresidenta Ejecutiva .@drodriven2 ofrece declaraciones desde la Sala de Prensa Simn Bolvar en el P https://t.co/jbtekrSddm",FALSE,0,NA,2020-05-05 23:45:13,TRUE,NA,"1257818664604237825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EcoMineriaVE",3,FALSE,FALSE,NA,NA
"117","Satanizan a petroleros  por  #COVID-19  @Pemex
https://t.co/nwtEAvsZKX",FALSE,0,NA,2020-05-05 23:45:08,FALSE,NA,"1257818642848284672",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","PorEstoOnline",0,FALSE,FALSE,NA,NA
"118","Por segundo da consecutivo, la Direccin de Trnsito Municipal de Cuautla limit la circulacin vehicular en el pr https://t.co/TPREgMbNXh",FALSE,0,NA,2020-05-05 23:45:08,TRUE,NA,"1257818642814730240",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","CuautlaNoticias",0,FALSE,FALSE,NA,NA
"119","Turma 
No h o que temer, nosso #lar est revestido com o #sanguedeJesus

*CONTINUAO* ... https://t.co/VeF7sLBrym",FALSE,0,NA,2020-05-05 23:45:07,TRUE,NA,"1257818637899046915",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CEO_do_Lar",0,FALSE,FALSE,NA,NA
"120","Gobierno reitera llamado a la responsabilidad personal de la ciudadana ante la #pandemia de #Covid-19 https://t.co/LCiOR5nAgt",FALSE,0,NA,2020-05-05 23:45:04,TRUE,NA,"1257818627216154624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","infogatecl",0,FALSE,FALSE,NA,NA
"121","#IndigenousPeoples across the #Amazon are coming together to take their own measures to protect themselves against https://t.co/e9wsTuEBFS",FALSE,0,NA,2020-05-05 23:45:04,TRUE,NA,"1257818627098775552",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","RainforestUS",0,FALSE,FALSE,NA,NA
"122","How are tech leaders in the Silicon Forest managing their teams during the COVID pandemic? One thing that's clear: https://t.co/y1KflaGI72",FALSE,0,NA,2020-05-05 23:45:01,TRUE,NA,"1257818615073603586",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","ProFocusTech",0,FALSE,FALSE,NA,NA
"123","#paramedics #covid #COVID19 #ventilators https://t.co/9GNvWxIdp0",FALSE,0,NA,2020-05-05 23:44:54,FALSE,NA,"1257818586426626048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bourdainmurderd",0,FALSE,FALSE,NA,NA
"124","SaquaremaContraOCorona #coronavirus #covid https://t.co/2Jvw0UAH1j",FALSE,0,NA,2020-05-05 23:44:51,FALSE,NA,"1257818571507466240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PedroRicardoD16",0,FALSE,FALSE,NA,NA
"125","Guys need some clarity here. Did the DG of GHS say the malaria has claimed over 30 lives of children in recent time https://t.co/34IIHNaGZi",FALSE,0,NA,2020-05-05 23:44:45,TRUE,NA,"1257818546211631105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EnochKAnsah",0,FALSE,FALSE,NA,NA
"126","


# https://t.co/ZtTAN0DkMt",FALSE,0,NA,2020-05-05 23:44:44,TRUE,NA,"1257818543120199680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yojo_kampo",0,FALSE,FALSE,NA,NA
"127","@Ikwane @Gary22k @firstcitizenno1 The only assumption that makes sense to me. Dont see another factor in play myself. #covid wrecking havoc.",FALSE,0,"Ikwane",2020-05-05 23:44:26,FALSE,"1257733637413502977","1257818466138099719","425060684","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MauritzPreller",0,FALSE,FALSE,NA,NA
"128","What to Do When a #Home-Equity Line of Credit Comes Due https://t.co/2sVckbczms

Trying hard to gain followers. Ple https://t.co/CoVna6U3BM",FALSE,0,NA,2020-05-05 23:44:10,TRUE,NA,"1257818400031600645",NA,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>","ToddAaron23",0,FALSE,FALSE,NA,NA
"129","@UArizona inventors at @UAZPharmacy have discovered inhibitors that have potential use as #therapeutics against https://t.co/Ld8hPansYI",FALSE,0,"uarizona",2020-05-05 23:44:02,TRUE,NA,"1257818365214760960","14862639","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","UAZTechLaunch",0,FALSE,FALSE,NA,NA
"130","May 5, 2020: Daily update on COVID-19 in West Africa
 
The Economic Community of West African States (ECOWAS) has r https://t.co/Pl7ZCmxe7s",FALSE,0,NA,2020-05-05 23:43:59,TRUE,NA,"1257818354301259776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sanusiresearch",0,FALSE,FALSE,NA,NA
"131","#globalbuzz Stasa Kosarac, the minister of foreign trade and economic relations of Bosnia and Herzegovina (BiH), en https://t.co/UMLV9ydKmo",FALSE,1,NA,2020-05-05 23:43:55,TRUE,NA,"1257818339323179010",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bernamaradio",0,FALSE,FALSE,NA,NA
"132","Did I just roll into Kroger with windows down, sunroof open, base bumping loud in mom mobile - sure am!! I needed s https://t.co/MhUKws3ns5",FALSE,0,NA,2020-05-05 23:43:16,TRUE,NA,"1257818172893388800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmySykes1980",0,FALSE,FALSE,NA,NA
"133","Bolsolini no d a mnima aos contaminados ou mortos por #Covid. Ele t vendo alm e quer manter imagem eleitoral. https://t.co/IL1HgAdYGR",FALSE,3,NA,2020-05-05 23:43:14,TRUE,NA,"1257818166224457731",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","darlandklark",0,FALSE,FALSE,NA,NA
"134","Feeling anxious? Restore calm with breath: Take a quick deep breath in through your nose; hold a few seconds; exhal https://t.co/ipQshdAjbT",FALSE,0,NA,2020-05-05 23:43:03,TRUE,NA,"1257818121144074241",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","energy_psych",0,FALSE,FALSE,NA,NA
"135","The plan is to have no plan #covid #corona https://t.co/li77YD8QKz",FALSE,0,NA,2020-05-05 23:43:02,FALSE,NA,"1257818116760801282",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","hubskihose",0,FALSE,FALSE,NA,NA
"136","After five weeks on a ventilator, former Wollongong detective and #COVID -critical patient Henry Karpik is out of https://t.co/sh81g5ClMl",FALSE,0,NA,2020-05-05 23:43:00,TRUE,NA,"1257818105834729472",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MalurusSally",0,FALSE,FALSE,NA,NA
"137","Solicitar un descuento en la colegiatura durante la pandemia por #covid le cost a Karla que su hijo fuera expulsad https://t.co/P7k4JajPEp",FALSE,0,NA,2020-05-05 23:42:50,TRUE,NA,"1257818064877432833",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","heraldoags",0,FALSE,FALSE,NA,NA
"138","Se abre hilo | En #Michoacn, al igual que la tendencia nacional se comienza a aplanar la curva de contagios, y se https://t.co/sDwU1NLSE6",FALSE,2,NA,2020-05-05 23:42:40,TRUE,NA,"1257818022028419072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vozmichoacan",0,FALSE,FALSE,NA,NA
"139","La semana pasada tuvimos una #capacitacin a distancia para reforzar temas como #desinfeccin, #bacterias, #virus, https://t.co/DxSHEn2e8a",FALSE,0,NA,2020-05-05 23:42:23,TRUE,NA,"1257817949974310913",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Fum_Aguirre",0,FALSE,FALSE,NA,NA
"140","#Cuba|| Por su parte, la doctora Tania Crombet Ramos, Directora Clnica del CIM, expres que desde el punto de v https://t.co/F527yW2XkN",FALSE,2,NA,2020-05-05 23:42:16,TRUE,NA,"1257817924305399819",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RadioHabanaCuba",3,FALSE,FALSE,NA,NA
"141","@AFPespanol El #Covid va pasando y an consideramos que, el sobre valorado ftbol va a seguir igual?",FALSE,0,"AFPespanol",2020-05-05 23:42:14,FALSE,"1257816311389880328","1257817915312738305","851108442","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mejia_bf",0,FALSE,FALSE,NA,NA
"142","@htTweets #Pakistan will never learn a lesson it seems! Thousands of people are dying in various provinces because https://t.co/bt7Rim5fCS",FALSE,0,"htTweets",2020-05-05 23:42:14,TRUE,"1257814834122375169","1257817913358049280","36327407","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MinisculeThe",0,FALSE,FALSE,NA,NA
"143","UK-Another Zimbabwean Male Nurse Dies | #COVID-19 https://t.co/jVIVWtpJcf via @ZimEye https://t.co/yskjhErhvf",FALSE,3,NA,2020-05-05 23:42:12,FALSE,NA,"1257817905955254278",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZimEye",0,FALSE,FALSE,NA,NA
"144","And this is the company that will bring you a #COVID 19 shot.

How many people be foolish enough to submit to it? https://t.co/kH56KMwbyv",FALSE,4,NA,2020-05-05 23:42:09,FALSE,NA,"1257817894865391616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ColleenHuberNMD",2,FALSE,FALSE,NA,NA
"145","There have been many lorn days since #Covid-19 arrived. Merriam-Webster's Word of the Day is ""lorn"" https://t.co/8XcqG6a1D3",FALSE,1,NA,2020-05-05 23:42:08,FALSE,NA,"1257817887567380483",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","drjelks",0,FALSE,FALSE,NA,NA
"146","Bartenders Looking For Jobs Help Page
    
https://t.co/n8KHcP178K 

#bartenders #bartender #bar https://t.co/DNJXo6gqtN",FALSE,0,NA,2020-05-05 23:42:02,TRUE,NA,"1257817865811566594",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","bartendbusiness",0,FALSE,FALSE,NA,NA
"147"," #Venezuela #COVID-19 #ACTUALIZACIN #5Mayo:

Delcy Rodrguez informa en este momento que detectaron 6 casos nuev https://t.co/iVO6h0D6tA",FALSE,1,NA,2020-05-05 23:41:33,TRUE,NA,"1257817740208988161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoloReportesP",0,FALSE,FALSE,NA,NA
"148","BREAKING: UK-Another Zimbabwean Male Nurse Dies |#COVID-19 https://t.co/MByVw9IGwq",FALSE,0,NA,2020-05-05 23:41:29,FALSE,NA,"1257817726313209866",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","hararetoday",0,FALSE,FALSE,NA,NA
"149","#Covid-19 #WuhanCCPVirus https://t.co/y0i34Wi9bU",FALSE,0,NA,2020-05-05 23:41:23,FALSE,NA,"1257817700186947590",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DavidMartin4NH",0,FALSE,FALSE,NA,NA
"150","We saw a huge rush of people, no social distancing, no precautions, nothing serious. Still people were let out to s https://t.co/M6Wza8sLWB",FALSE,0,"azharparvaiz_",2020-05-05 23:41:22,TRUE,"1257815818416672768","1257817694440771592","280360705","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","azharparvaiz_",0,FALSE,FALSE,NA,NA
"151","Gracias a nuestro Alcalde municipal @AlcaldeNochez continua el apoyo a las familias con los insumos de sanatizacin https://t.co/SQJVc4O2k3",FALSE,4,NA,2020-05-05 23:41:13,TRUE,NA,"1257817659514802177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","piche_lu",0,FALSE,FALSE,NA,NA
"152","O ADM da pgina encontra-se de luto pela perda de um ente querido . Infelizmente as vitimas comeam a ser os conhec https://t.co/Dtsw1YrH4R",FALSE,1,NA,2020-05-05 23:41:12,TRUE,NA,"1257817654548672512",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GuccinFC",0,FALSE,FALSE,NA,NA
"153","Best story in the @VancouverSun today....doctors, nurses, yes...but omg, heroic LTC care aides....RT #COVID-19: B.C https://t.co/REwLIObzpi",FALSE,0,NA,2020-05-05 23:41:03,TRUE,NA,"1257817618016161792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rodmickleburgh",0,FALSE,FALSE,NA,NA
"154","Qu pasa el #covid-19 se les fue directo al cerebro que actan como autmatas?.1. Una fiesta 400 personas en https://t.co/8qtFn3kNmr",FALSE,1,NA,2020-05-05 23:41:00,TRUE,NA,"1257817605647278088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ebarrient",0,FALSE,FALSE,NA,NA
